Time,ajankaytto,tyo_materiaali,tyo_harjoitukset,haaste_materiaali,haaste_harjoitukset,hyodyllisyys,innostavuus,soveltuvuus,mita_opin,vapaa_palaute
2016-05-08 20:36:53.507014+00:00,3,2,2,2,2,3,3,3,"Miettimään hieman mihin ja miten koodausta voisi käyttää opetuksessa. Asioiden pilkkomista. ","Hieno, mielenkiintoinen kurssi. Ihan hyvin toteutettu. Niissä kohdin missä opetusvideossa käytettiin saman osion tehtävää, toivoisin että joltain löytyisi aikaa miettiä uusi tehtävä. Ainakin itsestä tuntuu että asian oppimisen kannalta olisi hyvä saada ratkaista tehtävä mihin voi katsoa apua opetusvideosta tarvittaessa. Samoin sellaisen videon haluaisin näyttää oppilaille ohjelmoinnin aluksi missä näytetään valmis ohjelmointituotos ja myös se miten siihen on päästy. Tai että vaikka ohjelmoitu tietokilpapeli tehtäisiin niin pitkälle että sen kuvake on työpöydällä ja sitä kun painettaisiin niin peli alkaisi toimia."
2016-05-08 19:42:24.535769+00:00,3,2,2,2,2,3,3,4,"Suunnittelemaan oman koodausharjoituksen",""
2016-05-08 16:59:01.557756+00:00,3,2,2,2,2,2,2,2,"Toisten kurssilaisten pohdinnat täydensivät hyvin omaani ja sain vielä hieman lisävinkkejä ohjelmoinnin opetuksen toteutukseen.","Rubyric hieman hämmentävä alusta. En ole varma teinkö vertaisarvioinnit tässä jaksossa oikein. Aikaisemmin arvioinnin statukseksi on tullut 'finished', mutta nyt siinä lukee vain 'started'. En kuitenkaan löydä mitään painiketta, joka minulta olisi voinut jäädä huomaamatta, joten oletan tehneeni arvioinnit oikein. "
2016-05-08 16:38:52.533555+00:00,3,1,2,2,2,3,3,2," "," "
2016-05-08 14:37:26.820292+00:00,4,2,2,3,2,2,2,2,"Sain  uusia ideoita ohjelmoinnin integroimiseen omiin oppiaineisiin.","Olin yllättänyt, että tämä viimeinen työ oli kirjallinen. Odotin jotain koodaustehtävää. Toisaalta palautettavia koodaustehtäviä on jo ollut paljon.
2016-05-08 09:31:09.335126+00:00,3,3,2,2,2,2,2,2,"",""
2016-05-08 06:56:59.782972+00:00,2,2,2,2,2,4,3,3,"Pohdin ohjelmoinnin opettamista OPS:n 2014 näkökulmasta. Samalla itselleni selkeytyi oppimani asioiden mahdollinen opettaminen oppilailleni, kuinka voisin opettaa ohjelmoinitia ja mitkä kohdat olivat itselleni haastellisia.",""
2016-05-07 18:09:27.162579+00:00,2,2,2,2,2,1,1,2,"Pohtimaan, kuinka ohjelmoinnin opetus käytännössä tapahtuu.",""
2016-05-07 17:25:22.044880+00:00,0,2,2,2,2,3,2,3,"",""
2016-05-07 10:18:46.164505+00:00,1,2,1,1,1,3,3,3,"Itselleni vahvistui käsitys siitä, miten opetan ohjelmointia peruskoulussa.",""
2016-05-07 06:14:03.884634+00:00,2,2,2,2,2,3,3,4,"Hienoja ideoita muilta, joita en olisi itse hoksannut.",""
2016-05-07 06:10:59.352845+00:00,2,2,2,2,2,3,3,3,"",""
2016-05-06 19:17:59.589003+00:00,3,2,2,2,2,3,3,2,"Laittoi jo pohtimaan OPSia ja omaa opetusta.","Vaihtoehtoisia toteutuksia oli riittävästi diplomityötä varten."
2016-05-06 14:52:37.891245+00:00,4,2,1,2,1,3,2,2,"stressi päällä mutta sain muiden diplomitöitä lukiessani hyviä ideoita ja oli mukava lukea muiden ideoita",""
2016-05-06 11:06:53.009090+00:00,2,3,3,2,2,3,3,3,"",""
2016-05-06 08:59:56.211855+00:00,2,2,1,2,1,4,2,2,"",""
2016-05-05 11:08:49.098223+00:00,3,2,2,2,2,3,3,0,"kiva nähdä muiden suunnittelemia töitä ja saada konkreettisia ideoita opetukseen.","Tähän meni yllättävän paljon aikaa, mutta se ei ollut niinkään tehtävänannon vika vaan oman uppoutumisen ja ajatustyön tulosta."
2016-05-04 18:12:01.327119+00:00,2,2,2,2,2,2,2,3,"Kokosimme yhteistyössä diplomityöhön niitä ajatuksia, joita kurssi ja ohjelmointi oli herättänyt. Samalla tuli kerrattua se, mitä uusi opetussuunnitelma sanoo ohjelmoinnista ja siihen liittyvistä asioista. Oli mielenkiintoista lukea myös toisten kurssilaisten ajatuksia diplomitöistä, sillä niistä saa myös omaan ohjelmoinnin opetuksen suunnitteluun ja toteutukseen ideioita ja ajatuksia. ","Kurssi on ollut mielenkiintoinen ja innostava kokonaisuus, joskin työllistävämpi kuin alun perin luulin. Paljon on vielä tehtävää ennen kuin omat ohjelmointitaidot ovat sellaisella tasolla, että ohjelmoinnin opetuskin sujuu vaivatta. Kurssisivujen rakenne on ollut hieman monimutkainen ja kesti aikansa, että oppi löytämään oikeat asiat oikeasta paikasta. Toisinaan myös joissakin kohdissa asiat eivät heti toimineet niin kuin oli luvattu, mutta onneksi asiat ovat korjaantuneet ja tehtävät on saanut suoritettua. "
2016-05-04 18:07:10.812822+00:00,4,2,2,2,2,4,4,4,"Sain tehtyä materiaalin, jota voin heti hyödyntää opetuksessani. Muiden töitä tutkimalla sain uusia ideoita ja kokonaiskuva parantui. Opin paljon!","Hieno kurssi vaikkakin työläs. Sain onnistumisen iloa :) Ja varmasti tästä on minulle hyötyä!"
2016-05-03 21:14:52.772079+00:00,3,2,2,2,2,3,2,3,"Tuli kerrattua ja tarkasteltua uudelleen töitä, joita palautin aiemmin kurssilla. Jakso toimi hyvin asioiden kertaamiseen ja toisaalta tuli pohdittua jo tulevaa: kuinka pystyn hyödyntämään nyt oppimaani jatkossa? ","Hyvä ja kiva jakso!"
2016-05-03 18:47:16.632528+00:00,1,2,2,2,2,4,4,4,"Oman työn jätin palauttamatta, sillä riittävä määrä pisteitä on minulla jo täynnä.
2016-05-03 16:36:25.921181+00:00,6,2,2,2,2,4,2,4,"Diplomityön aihe osui nappiin. Oli nääs pakko perehtyä asiaan. Juttelin työkavereiden kanssa ja heti alkoi tulla ajatusta siitä, mitä voisimme sitten joskus koodaustunneilla tehdä. Tällä viimeisellä viikolla sain aivan uuden vaihteen päälle pelkästään koodauksen opettamisen ajatteluun. Tuli sellaiset fiilikset, että nyt saa luoda... myös opettaja!","Kiitos kurssista. Olen ollut välillä aivan pallo hukassa tämän alustan kanssa ja manannut ja kiroillut kuin turkkilainen, mutta kuten sananlasku sanoo: lopussa kiitos seisoo.
2016-05-03 10:54:30.717811+00:00,3,1,2,2,2,3,3,3,"Yritin kehitellä uutta tehtävää, mutta lopulta ahaa-elämyksen iskiessä opintokokonaisuuden suunnitteluun ei mennytkään älyttömästi aikaa. Samalla tuli suunniteltua uusi harjoituskin, kun tarve selvisi. Kuvittelin myös hetken, että palautusaika oli jo 1.5., joten palautus meinasi jäädä kokonaan tekemättä.","Tosi hyvä, että lopputyön työmäärä on järkevä kurssin keskimääräiseen työmäärään! Lopputyöhön meni suunnilleen sama aika kuin joihinkin muihinkin jaksoihin, ehkä hieman enemmän. Jättimäinen lopputyö olisi vienyt kaiken motivaation."
2016-05-02 16:51:17.583841+00:00,0,2,2,2,2,3,3,4,"Kokosin ajatuksiani ohjelmoinnin opettamisesta.",""
2016-05-02 13:30:35.224514+00:00,3,1,1,2,2,3,3,3,"",""
2016-05-02 11:49:19.839647+00:00,1,2,2,2,2,2,3,2,"",""
2016-05-02 09:20:09.892423+00:00,2,2,2,2,2,4,3,3,"Mietin käytännössä, mitä harjoituksia voisin käyttää opetuksessa ja minkä aihealueiden kohdalla.",""
2016-05-01 16:11:44.404816+00:00,2,2,2,2,2,4,3,4,"Sain ideoita siitä, miten ohjelmoinnin voisi ottaa osaksi opetusta.","Hyvä loppujakso!"
2016-04-29 12:29:27.740561+00:00,0,2,2,2,2,3,3,3,"Tuli jäsenneltyä omia ajatuksia ohjelmoinnin opettamisesta. Vertaisarvioinnissa sai myös vinkkejä muilta. Niitä voi varmasti hyödyntää jatkossa.",""
2016-04-29 08:03:17.066288+00:00,0,2,2,2,2,2,2,2,"Uskoisin, että sain tältä kurssilta hyvät valmiudet opettaa Racket-ohjelmointia yläkoulussa. Diplomityö tiivisti hyvin kurssin aikana opittua ja antoi tilaisuuden miettiä myös tulevaa, miten soveltaa tätä kaikkea omassa opetuksessa.",""
2016-04-28 17:03:12.078938+00:00,0,2,2,2,2,4,3,3,"",""
2016-04-24 15:29:22.958115+00:00,2,2,2,2,2,4,4,4,"Toisten töitä lukemalla totesin, että ajatukset ovat aika samantyyppisiä! Olen siis oikeilla jäljillä... :)
2016-04-24 11:07:30.696668+00:00,5,2,2,2,2,3,3,3,"Lopuksi oli hyvä miettiä kokonaisuutta ja tapaa miten soveltaa oppimaansa ops-työssä ja opetuksessa.
2016-04-23 16:34:38.884755+00:00,2,2,2,2,2,2,2,2,"Tein suunnitelman, kuinka voisin Racketin ympätä matematiikan eri aihealueisiin.","Palautetta koko kurssista: 
